DATE (MM/DD/YYYY),HOUR-MST,Avg Global CMP11 (cor) [W/m^2],Avg Zenith Angle [degrees],Avg Azimuth Angle [degrees],Avg Airmass,Avg Tower Dry Bulb Temp [deg C],Avg Total Cloud Cover [%],Avg Avg Wind Speed @ 33ft [m/s],Avg 500nm Research AOD,Avg Albedo (CMP11)
7/6/2021,17,236.2759,57.8517,273.8403,1.8938,24.9663,88.1,3.9757,3.6734,0.169
7/7/2021,8,477.1076,59.859,84.6686,2.0089,21.0478,13.85,2.2976,0.1099,0.2059
7/7/2021,9,659.2018,48.3648,94.267,1.512,22.46,17.8333,2.1781,0.1286,0.1812
7/7/2021,10,826.265,37.0541,106.2182,1.2562,24.5932,12.55,2.9439,0.1231,0.1621
7/7/2021,11,945.9216,26.6385,123.9681,1.1201,26.9912,8.5932,3.9809,0.1335,0.1515
7/7/2021,12,1005.6155,19.0941,154.7256,1.0582,28.439,23.7414,4.1729,0.195,0.1472
7/7/2021,13,1005.4357,18.3696,198.1507,1.0535,29.6672,31.7167,3.4118,0.2732,0.1488
7/7/2021,14,958.2048,25.0355,231.8362,1.1048,30.2107,20.4,3.563,0.2437,0.1531
7/7/2021,15,847.715,35.1569,251.2227,1.2259,30.2593,14.1667,3.816,0.2093,0.1639
7/7/2021,16,687.1617,46.3852,263.8443,1.4556,30.2563,13.614,4.2977,0.2304,0.1762
7/7/2021,17,502.9888,57.8826,273.7077,1.8955,29.7865,14.1,3.819,0.2107,0.1933
7/8/2021,8,373.7473,59.9529,84.7548,2.0147,26.9163,57.15,3.2676,1.5451,0.1834
7/8/2021,9,651.8865,48.4587,94.3674,1.5148,28.7308,37.7833,2.5365,0.257,0.1812
7/8/2021,10,843.7816,37.152,106.3344,1.2578,31.3205,37.0667,2.512,0.1626,0.1653
7/8/2021,11,882.4781,26.7465,124.0853,1.1212,33.1523,49.6333,2.7155,0.5344,0.1525
7/8/2021,12,891.3576,19.2131,154.7434,1.0589,34.2508,83.6833,2.4064,0.7042,0.1494
7/8/2021,13,680.4055,18.4707,197.9531,1.0541,33.9878,90.25,3.5485,2.6968,0.1517
7/8/2021,14,543.3464,25.1001,231.5941,1.1054,33.1318,89.6167,5.2157,4.6344,0.1576
7/8/2021,15,628.6057,35.2008,251.025,1.2266,33.9015,81.3167,5.2414,1.8602,0.1616
7/8/2021,16,361.9422,46.4216,263.6832,1.4566,33.0852,99.45,3.4129,3.4417,0.1635
7/8/2021,17,217.8965,57.9184,273.5696,1.8974,32.2868,98.7018,5.2196,3.4657,0.1695
7/9/2021,8,443.7982,60.0492,84.848,2.0207,28.1802,58.9,4.226,0.3136,0.2033
7/9/2021,9,650.4192,48.555,94.4757,1.5177,27.481,43.9833,4.2998,0.2086,0.1815
7/9/2021,10,812.621,37.2527,106.46,1.2595,30.0428,26.1833,2.1947,0.1796,0.1616
7/9/2021,11,922.2275,26.8581,124.2139,1.1223,31.3455,17.15,2.169,0.1808,0.1513
7/9/2021,12,948.9769,19.3376,154.7718,1.0597,32.6465,49.65,2.9623,0.5317,0.1474
7/9/2021,13,830.024,18.5785,197.7573,1.0547,32.9815,63.15,3.8163,1.0642,0.1499
7/9/2021,14,496.7262,25.171,231.3463,1.106,32.3172,94.6316,4.0386,3.7591,0.1619
7/9/2021,15,209.4524,35.2502,250.8206,1.2273,31.6793,99.3333,2.5528,7.8543,0.1562
7/9/2021,16,234.3294,46.463,263.5161,1.4577,31.3188,97.4167,2.9647,5.783,0.1675
7/9/2021,17,144.2053,57.9592,273.4265,1.8996,31.0535,96.25,5.1509,5.5184,0.1779
7/10/2021,8,462.5061,60.1478,84.9481,2.0269,21.2107,18.7,1.2227,0.1854,0.205
7/10/2021,9,646.3307,48.6538,94.5919,1.5207,22.3578,23.8333,2.0153,0.2055,0.1847
7/10/2021,10,807.428,37.3562,106.5951,1.2613,23.8597,18.9833,2.4095,0.2179,0.1686
7/10/2021,11,926.8535,26.9735,124.3536,1.1234,24.5957,11.7167,2.5572,0.2089,0.1574
7/10/2021,12,980.1992,19.4674,154.8109,1.0606,25.498,27.8667,2.8061,0.2434,0.1512
7/10/2021,13,984.7248,18.693,197.5636,1.0554,26.79,30.2333,3.5598,0.2622,0.1499
7/10/2021,14,931.7072,25.2482,231.0931,1.1067,27.2923,21.15,2.9543,0.2778,0.1551
7/10/2021,15,805.0499,35.3053,250.6098,1.2281,27.1932,39,3.3039,0.4057,0.1683
7/10/2021,16,632.4241,46.5097,263.3433,1.459,27.4858,61.8833,3.4153,0.536,0.1866
7/10/2021,17,418.1969,58.0051,273.2782,1.9021,26.999,73.0333,3.3222,0.702,0.2071
7/11/2021,8,404.5698,60.2488,85.0552,2.0333,19.0933,76.15,1.1991,0.6679,0.2169
7/11/2021,9,609.3711,48.7548,94.716,1.5238,20.7857,71.3167,2.0047,0.5517,0.1946
7/11/2021,10,775.2567,37.4624,106.7395,1.263,22.2307,60.0333,2.2357,0.5032,0.1735
7/11/2021,11,900.4952,27.0925,124.5044,1.1246,23.7142,35.4737,2.4478,0.4305,0.1609
7/11/2021,12,976.4114,19.6025,154.8605,1.0615,25.0163,43.3,2.7432,0.3569,0.1524
7/11/2021,13,983.2167,18.8141,197.3725,1.0562,26.7912,42.25,2.4591,0.3368,0.1513
7/11/2021,14,921.9601,25.3317,230.835,1.1074,27.3572,37.0667,2.2425,0.4001,0.1571
7/11/2021,15,802.7459,35.3659,250.3929,1.2291,28.2275,53.65,2.6371,0.4642,0.1696
7/11/2021,16,638.7793,46.5615,263.1649,1.4604,28.3713,69.3333,2.8301,0.5602,0.1854
7/11/2021,17,427.3989,58.0561,273.1251,1.9049,28.2015,82.614,2.4973,0.7293,0.2024
7/12/2021,8,319.315,60.3519,85.1691,2.0398,20.8348,99.95,0.7531,1.6306,0.2209
7/12/2021,9,470.1519,48.8582,94.848,1.527,22.4462,99.8667,1.32,1.7398,0.2038
7/12/2021,10,619.277,37.5712,106.8931,1.2649,24.8438,99.1579,0.6844,1.6863,0.1841
7/12/2021,11,754.2201,27.2151,124.6661,1.1258,27.2733,95.6667,2.2189,1.5324,0.1736
7/12/2021,12,886.7709,19.7429,154.9207,1.0624,28.4902,87.45,2.6658,1.0699,0.1636
7/12/2021,13,905.9297,18.9419,197.1843,1.057,29.8718,82.5667,3.0565,0.9372,0.1603
7/12/2021,14,859.2087,25.4215,230.5725,1.1082,30.3373,67.0333,2.961,0.8646,0.166
7/12/2021,15,767.2735,35.4322,250.1701,1.2301,30.9075,72.75,2.8662,0.7661,0.1749
7/12/2021,16,485.6957,46.6187,262.9811,1.462,30.0995,80.7833,1.7698,1.8294,0.1768
7/12/2021,17,437.255,58.1122,272.9671,1.9079,30.0972,81.6,1.83,0.6828,0.2014
7/13/2021,8,119.5793,60.4572,85.2899,2.0466,23.0063,90,3.4462,4.7384,0.1814
7/13/2021,9,629.9134,48.9637,94.9877,1.5303,22.9752,86.6491,7.6916,0.7113,0.1946
7/13/2021,10,503.9413,37.6826,107.0559,1.2668,22.8615,98.6833,5.3272,4.0089,0.1754
7/13/2021,11,746.9007,27.3412,124.8386,1.1271,23.4095,74.4833,3.3237,2.0547,0.1665
7/13/2021,12,998.2187,19.8884,154.9912,1.0634,25.4152,65.4333,3.0349,0.5229,0.1578
7/13/2021,13,747.1391,19.0763,196.9994,1.0579,26.5718,86.4833,2.7277,2.4891,0.1574
7/13/2021,14,195.5619,25.5178,230.3059,1.1091,25.1448,98.55,3.9598,8.5015,0.1649
7/13/2021,15,51.893,35.5043,249.9417,1.2312,21.9067,99.15,6.1848,9.9688,0.2787
7/13/2021,16,402.0786,46.6812,262.792,1.4637,24.3812,96.8667,4.7123,3.1119,0.186
7/13/2021,17,244.9713,58.1736,272.8045,1.9113,24.6792,99.1333,6.1128,2.4563,0.1844
7/14/2021,8,196.2305,60.5646,85.4176,2.0535,18.3675,99.6833,3.522,3.0887,0.1807
7/14/2021,9,318.9827,49.0713,95.1352,1.5336,18.9863,99.807,3.2815,3.0227,0.1793
7/14/2021,10,314.7937,37.7965,107.2278,1.2688,19.4158,99.7833,2.9276,4.9515,0.1735
7/14/2021,11,294.2341,27.4709,125.0217,1.1284,19.6948,99.807,2.8285,6.5847,0.172
7/14/2021,12,255.5717,20.0391,155.072,1.0644,20.2652,99.7167,1.4908,7.8889,0.1632
7/14/2021,13,279.5255,19.2172,196.8183,1.0588,20.7858,99.7167,1.2231,7.8807,0.169
7/14/2021,14,328.2998,25.6205,230.0357,1.1101,21.655,99.8,1.458,6.5494,0.171
7/14/2021,15,289.6633,35.5822,249.708,1.2324,21.964,99.8333,2.4059,6.4716,0.1714
7/14/2021,16,164.496,46.7491,262.5979,1.4655,22.073,99.4,2.9806,6.5916,0.1714
7/14/2021,17,35.4933,58.2402,272.6375,1.915,18.7537,98.0167,7.8687,6.9955,0.2122
7/15/2021,8,430.3358,60.674,85.552,2.0607,19.3308,40.9667,1.3416,0.35,0.2031
7/15/2021,9,612.7553,49.1811,95.2903,1.5371,20.8207,45.193,1.7385,0.3942,0.1842
7/15/2021,10,774.7445,37.9129,107.4086,1.2708,21.8245,41.1833,2.2849,0.4015,0.1671
7/15/2021,11,869.5784,27.6039,125.2152,1.1298,23.6183,38.2333,1.8619,0.5934,0.1558
7/15/2021,12,905.7126,20.1949,155.163,1.0654,25.2418,55.8167,2.7347,1.0956,0.1492
7/15/2021,13,942.8158,19.3647,196.6411,1.0597,26.0645,57.8667,3.245,0.569,0.1514
7/15/2021,14,468.3296,25.7297,229.7624,1.1111,26.3842,81.95,2.6856,5.2399,0.1632
7/15/2021,15,190.1453,35.6659,249.4692,1.2336,23.9105,98.6167,3.8694,7.0509,0.1982
7/15/2021,16,391.9849,46.8225,262.3989,1.4675,24.2037,85.4833,2.4367,3.6788,0.223
7/15/2021,17,447.6709,58.3121,272.466,1.9189,26.7613,42.7,3.1575,0.4471,0.1991
7/16/2021,8,435.878,60.7853,85.6932,2.068,23.9027,42.3833,2.4988,0.3458,0.2117
7/16/2021,9,622.8897,49.2928,95.453,1.5406,26.4012,42.2167,1.1306,0.3278,0.181
7/16/2021,10,788.9792,38.0318,107.5982,1.2728,28.5585,44.6,2.0214,0.341,0.1667
7/16/2021,11,893.1833,27.7404,125.419,1.1312,29.9467,32.8167,2.8682,0.4574,0.1574
7/16/2021,12,651.3826,20.3557,155.2639,1.0665,29.6688,70.25,3.2505,3.8482,0.1574
7/16/2021,13,870.1363,19.5186,196.4683,1.0607,30.7895,61.5667,3.1659,0.779,0.1542
7/16/2021,14,864.1756,25.8454,229.4863,1.1121,31.296,53.7667,2.1729,0.7059,0.1519
7/16/2021,15,381.4216,35.7555,249.2257,1.235,29.7168,93.9333,5.5977,5.1319,0.1627
7/16/2021,16,340.501,46.9014,262.1952,1.4697,27.6697,99.1333,6.135,4.8986,0.18
7/16/2021,17,156.9079,58.3894,272.2903,1.9232,28.0332,98.3333,4.068,4.7684,0.1736
7/17/2021,8,442.2847,60.8984,85.8412,2.0755,21.779,25.6333,2.9763,0.2325,0.2072
7/17/2021,9,626.1973,49.4066,95.6233,1.5442,24.0202,31.9333,1.2382,0.2381,0.1824
7/17/2021,10,784.7398,38.1531,107.7966,1.275,26.088,27.6667,1.3959,0.2426,0.1639
7/17/2021,11,907.7268,27.8802,125.6328,1.1326,28.2005,15.8333,1.8374,0.2476,0.1541
7/17/2021,12,978.2085,20.5214,155.3747,1.0677,29.9693,31.1404,2.6979,0.2928,0.1506
7/17/2021,13,598.3009,19.679,196.3,1.0618,30.099,89.8167,2.4281,4.1222,0.1584
7/17/2021,14,705.9727,25.9675,229.2079,1.1133,30.7628,93.8333,2.4623,1.957,0.1597
7/17/2021,15,854.7678,35.851,248.9777,1.2365,31.9465,44.2167,3.0206,0.3374,0.1655
7/17/2021,16,588.9011,46.9858,261.9871,1.472,31.5515,52.5167,3.9342,0.7316,0.1746
7/17/2021,17,218.9498,58.472,272.1106,1.9278,29.6158,96.7333,5.8186,4.0945,0.1677
7/18/2021,8,447.0085,61.0134,85.9957,2.0831,21.3055,21.4667,1.897,0.1831,0.2105
7/18/2021,9,636.2738,49.5222,95.8009,1.5479,23.565,29,1.9319,0.1885,0.1865
7/18/2021,10,793.2008,38.2767,108.0036,1.2771,25.7398,24.1667,1.5636,0.2109,0.1679
7/18/2021,11,908.7922,28.0233,125.8564,1.1341,28.3408,13.85,1.747,0.2367,0.1569
7/18/2021,12,974.1681,20.692,155.4949,1.0689,29.5983,23.6667,2.5302,0.2447,0.1506
7/18/2021,13,987.7311,19.8457,196.1365,1.0629,30.7272,29.8246,3.3349,0.249,0.1531
7/18/2021,14,926.9757,26.0961,228.9276,1.1145,31.366,18.7667,3.0909,0.2712,0.157
7/18/2021,15,818.2517,35.9525,248.7256,1.2381,31.3412,19.8305,3.2578,0.2735,0.1647
7/18/2021,16,663.3873,47.0758,261.7746,1.4745,31.4173,27.7241,3.9396,0.2963,0.1822
7/18/2021,17,478.9219,58.56,271.9269,1.9327,31.0842,29.2667,3.9007,0.2879,0.2037
7/19/2021,8,409.2376,61.1302,86.1568,2.091,24.2653,55.1333,3.109,0.4569,0.2176
7/19/2021,9,598.8373,49.6397,95.986,1.5516,26.7048,53.8772,1.9771,0.4603,0.1912
7/19/2021,10,768.3543,38.4027,108.219,1.2794,28.2303,49.35,2.3769,0.4063,0.1741
7/19/2021,11,891.46,28.1698,126.0896,1.1357,29.156,29.85,2.4664,0.3799,0.1619
7/19/2021,12,966.1583,20.8674,155.6245,1.0701,31.0335,40.1833,2.3775,0.373,0.1555
7/19/2021,13,973.6292,20.0187,195.9779,1.064,31.5663,54.4211,2.7945,0.4243,0.1562
7/19/2021,14,894.093,26.2312,228.6457,1.1158,31.9407,57.6167,2.9096,0.5737,0.1631
7/19/2021,15,772.0291,36.0599,248.4695,1.2398,31.9953,69.7333,2.5761,0.643,0.1746
7/19/2021,16,633.8713,47.1713,261.5581,1.4772,32.3072,68.7167,2.7351,0.5485,0.1874
7/19/2021,17,459.6032,58.6533,271.7393,1.938,31.7497,61.6333,3.2239,0.4515,0.2076
7/20/2021,8,406.0774,61.2486,86.3245,2.0991,22.7672,62.1333,1.8173,0.4742,0.2173
7/20/2021,9,573.8138,49.7591,96.1782,1.5555,24.5123,51.9833,2.221,0.4978,0.1925
7/20/2021,10,751.2192,38.531,108.4427,1.2816,26.6745,47.5833,2.2987,0.4551,0.1761
7/20/2021,11,882.0111,28.3195,126.3321,1.1373,28.734,33.25,2.4846,0.4173,0.1633
7/20/2021,12,721.2657,21.0477,155.7631,1.0714,29.8763,45.6,3.3266,0.923,0.1548
7/20/2021,13,909.5381,20.1979,195.8245,1.0652,31.5887,48.2333,2.6183,0.5249,0.157
7/20/2021,14,906.0116,26.3727,228.3626,1.1171,32.8707,38.4167,3.05,0.4312,0.1614
7/20/2021,15,792.1534,36.1733,248.2097,1.2416,33.5278,42.95,3.0396,0.4138,0.1718
7/20/2021,16,544.5908,47.2724,261.3376,1.4801,33.5502,51.1833,3.0905,0.6653,0.181
7/20/2021,17,159.5051,58.7521,271.5481,1.9436,31.3315,86.6667,3.6718,3.9756,0.1686
7/21/2021,8,407.3765,61.3688,86.4986,2.1073,23.9553,76.3833,2.1831,1.0495,0.2034
7/21/2021,9,607.7713,49.8803,96.3776,1.5594,26.0795,69.65,2.2599,0.6511,0.1882
7/21/2021,10,768.2817,38.6616,108.6745,1.284,27.5042,49.3167,2.1551,0.3937,0.1743
7/21/2021,11,757.1229,28.4725,126.5836,1.1389,28.8473,74.2833,2.8275,1.8169,0.1611
7/21/2021,12,904.5052,21.2327,155.9105,1.0727,29.9072,56.5167,3.2079,0.7616,0.1582
7/21/2021,13,838.9537,20.3833,195.6762,1.0665,30.2803,69.1333,3.7762,1.5009,0.1622
7/21/2021,14,722.2707,26.5206,228.0787,1.1186,30.7628,76.9667,3.2213,1.9667,0.1648
7/21/2021,15,589.7837,36.2927,247.9465,1.2435,30.7057,95.85,3.6492,2.4124,0.1715
7/21/2021,16,311.2454,47.3791,261.1133,1.4831,29.7193,96.5185,4.6856,5.8572,0.1641
7/21/2021,17,9.8874,58.8562,271.3533,1.9496,22.2897,96.0833,7.5382,7.7277,0.4906
7/22/2021,8,470.2147,61.4905,86.679,2.1157,26.8317,42.5167,2.3274,0.1431,0.2135
7/22/2021,9,711.4546,50.0033,96.584,1.5635,29.1198,65.5333,2.1594,0.1705,0.19
7/22/2021,10,821.0274,38.7945,108.9143,1.2864,29.763,41.35,2.8336,0.1843,0.1713
7/22/2021,11,901.1039,28.6288,126.844,1.1406,30.9472,13.2807,3.0606,0.1767,0.1603
7/22/2021,12,969.3613,21.4223,156.0662,1.0741,31.6517,18.3667,3.2271,0.1826,0.1531
7/22/2021,13,972.0761,20.5747,195.5333,1.0678,32.5267,50.8167,3.2724,0.372,0.1525
7/22/2021,14,863.1133,26.6749,227.7942,1.1201,32.9308,38.0333,3.3755,0.5354,0.1565
7/22/2021,15,706.4953,36.418,247.6801,1.2455,33.289,56.0167,3.198,1.1019,0.1644
7/22/2021,16,432.7813,47.4914,260.8854,1.4863,32.689,79.3,3.4091,2.863,0.1707
7/22/2021,17,211.9331,58.9657,271.1551,1.9559,31.54,67.8947,4.4965,1.672,0.1788
7/23/2021,8,448.1237,61.6139,86.8657,2.1243,27.6817,38.5,1.8113,0.1948,0.2106
7/23/2021,9,517.9064,50.1281,96.7973,1.5676,27.3992,51.5,2.4068,1.0772,0.182
7/23/2021,10,772.877,38.9297,109.1618,1.2888,29.3865,40.8833,2.9954,0.3212,0.1776
7/23/2021,11,891.7265,28.7882,127.1128,1.1423,30.2513,18.7333,3.2669,0.2276,0.1628
7/23/2021,12,954.6546,21.6166,156.2301,1.0755,31.17,20.8,2.9032,0.2399,0.1559
7/23/2021,13,974.2239,20.7722,195.3957,1.0692,31.9473,38.5789,2.811,0.2813,0.1565
7/23/2021,14,656.4999,26.8356,227.5095,1.1216,32.0755,59.1833,3.1584,2.947,0.1576
7/23/2021,15,333.9071,36.5493,247.4108,1.2476,29.7688,92.8,6.7949,5.4863,0.1713
7/23/2021,16,71.4539,47.6093,260.6541,1.4896,26.1925,98.0833,6.6045,7.3971,0.1785
7/23/2021,17,86.8775,59.0806,270.9536,1.9626,24.721,97.5,5.3539,5.8135,0.1829
7/24/2021,8,188.5022,61.7389,87.0586,2.1331,21.6865,94.55,3.0018,3.7373,0.1971
7/24/2021,9,400.3462,50.2547,97.0174,1.5718,24.0157,96.9649,3.1512,2.7677,0.1868
7/24/2021,10,539.5293,39.0671,109.417,1.2913,25.3265,92.8833,3.2799,2.7142,0.1814
7/24/2021,11,715.7492,28.951,127.3899,1.1441,26.3838,86.35,3.9095,1.7132,0.1786
7/24/2021,12,554.5058,21.8156,156.4017,1.077,26.2625,97.85,3.1573,5.3165,0.1796
7/24/2021,13,586.9975,20.9756,195.2635,1.0707,26.8045,96.1,1.5381,4.8477,0.1746
7/24/2021,14,801.5879,27.0026,227.2249,1.1233,28.1773,87.5667,2.8333,1.5732,0.1738
7/24/2021,15,406.1492,36.6865,247.1389,1.2498,27.7907,97.1754,2.254,4.5549,0.171
7/24/2021,16,249.4725,47.7327,260.4196,1.4932,26.9057,98.8167,2.6466,5.555,0.1741
7/24/2021,17,178.6218,59.2009,270.7489,1.9696,26.5678,98.4,2.8695,4.9765,0.1765
7/25/2021,8,259.125,61.8655,87.2575,2.1422,21.7655,90.5,2.7272,2.4133,0.1918
7/25/2021,9,285.0861,50.3831,97.2442,1.5761,22.95,83.0333,2.2598,3.7564,0.1825
7/25/2021,10,752.5548,39.2069,109.6796,1.2939,25.1787,56.9667,2.3358,0.4418,0.1838
7/25/2021,11,881.0523,29.117,127.6749,1.1459,27.7325,39.8667,2.4132,0.3574,0.1647
7/25/2021,12,949.7741,22.019,156.5809,1.0786,28.9033,45.9167,2.2286,0.3607,0.1588
7/25/2021,13,959.3831,21.1849,195.1367,1.0722,30.2052,55.1167,2.0933,0.3885,0.1589
7/25/2021,14,914.119,27.1759,226.9406,1.125,31.1648,46.0333,3.0275,0.3686,0.162
7/25/2021,15,809.5898,36.8297,246.8645,1.2521,31.5615,42.15,2.8492,0.3623,0.1718
7/25/2021,16,564.3338,47.8616,260.1819,1.4969,31.635,73.1167,2.9655,1.3509,0.1788
7/25/2021,17,260.6465,59.3264,270.5411,1.977,30.2123,96.8333,4.4777,3.1273,0.1889
7/26/2021,8,412.3234,61.9935,87.4625,2.1514,23.1742,45.5333,1.6709,0.3458,0.219
7/26/2021,9,602.6395,50.5131,97.4775,1.5804,24.906,44.0167,2.0774,0.351,0.1971
7/26/2021,10,762.8772,39.3489,109.9495,1.2965,26.9983,46.0333,1.3953,0.3676,0.1769
7/26/2021,11,883.9912,29.2862,127.9676,1.1478,29.2762,34.7,2.2768,0.3795,0.1668
7/26/2021,12,956.7547,22.2271,156.7671,1.0801,30.6393,33.6316,2.5468,0.4043,0.1596
7/26/2021,13,965.8701,21.4,195.0154,1.0737,31.5235,44.65,3.0052,0.4073,0.1631
7/26/2021,14,915.5371,27.3554,226.657,1.1268,32.3967,38.5167,3.1321,0.4163,0.1698
7/26/2021,15,819.3357,36.9788,246.5878,1.2546,32.967,39.2807,3.5393,0.3552,0.1789
7/26/2021,16,663.7701,47.9962,259.9413,1.5009,32.6938,41.6333,2.8752,0.3376,0.1919
7/26/2021,17,469.7209,59.4573,270.3303,1.9848,32.2738,43.1,2.8138,0.3243,0.209
7/27/2021,8,436.8819,62.1231,87.6735,2.1608,24.2852,24.95,1.5687,0.1733,0.217
7/27/2021,9,626.7169,50.645,97.7173,1.5849,26.6947,28.4667,1.605,0.1762,0.1936
7/27/2021,10,794.2925,39.4932,110.2265,1.2992,28.3602,26.8667,2.5572,0.1743,0.1791
7/27/2021,11,913.4009,29.4586,128.2678,1.1498,29.8092,20.7333,2.9624,0.1866,0.1673
7/27/2021,12,986.4019,22.4396,156.9603,1.0818,30.9565,17.35,2.9294,0.1856,0.1609
7/27/2021,13,997.7787,21.6208,194.8995,1.0754,31.8828,24.7833,2.8312,0.1891,0.1603
7/27/2021,14,941.9004,27.5411,226.3742,1.1287,32.4792,21.2333,2.8696,0.205,0.166
7/27/2021,15,832.4509,37.1337,246.3092,1.2572,33.3687,18.0667,3.383,0.2044,0.1776
7/27/2021,16,677.2906,48.1362,259.6979,1.505,33.5623,21.9833,3.0528,0.184,0.1912
7/27/2021,17,475.0608,59.5935,270.1167,1.993,33.1732,26.5833,2.8515,0.2031,0.2102
7/28/2021,8,417.2135,62.2542,87.8903,2.1704,25.0783,32.3167,1.2287,0.2403,0.2149
7/28/2021,9,600.6018,50.7786,97.9634,1.5895,26.6963,34.4912,1.7439,0.2815,0.1957
7/28/2021,10,764.2875,39.6398,110.5105,1.302,29.1362,34.85,1.9837,0.2952,0.1804
7/28/2021,11,887.8039,29.6343,128.575,1.1517,30.9923,24.8,2.2787,0.2947,0.1692
7/28/2021,12,950.3539,22.6566,157.1599,1.0835,32.4308,21.8833,2.9079,0.329,0.162
7/28/2021,13,962.4553,21.8473,194.789,1.077,33.485,30.3167,3.5661,0.3497,0.1598
7/28/2021,14,897.7019,27.733,226.0926,1.1307,34.3347,31.65,2.264,0.3864,0.1669
7/28/2021,15,783.8013,37.2946,246.0288,1.2598,34.9415,45.4035,2.5757,0.407,0.1755
7/28/2021,16,634.6195,48.2818,259.4519,1.5093,34.9623,63.2281,4.4678,0.4526,0.1949
7/28/2021,17,377.41,59.735,269.9004,2.0016,34.1717,53.1667,3.8229,0.6487,0.2054
7/29/2021,8,423.6452,62.3868,88.1129,2.1802,23.7758,26.1667,6.1992,0.1908,0.2185
7/29/2021,9,612.1662,50.9139,98.2158,1.5941,24.9935,29.2,5.5636,0.2086,0.197
7/29/2021,10,770.1816,39.7887,110.8012,1.3048,25.9425,30.2333,5.1078,0.2535,0.1804
7/29/2021,11,883.5737,29.8132,128.8891,1.1538,26.5688,26.3667,5.6195,0.2999,0.1701
7/29/2021,12,974.3482,22.878,157.3658,1.0852,27.6643,35.8,4.9165,0.3259,0.1665
7/29/2021,13,896.3107,22.0794,194.6838,1.0788,28.3097,52.2105,4.1362,0.5993,0.1628
7/29/2021,14,904.7282,27.931,225.8123,1.1327,29.5497,30.3833,3.6806,0.2989,0.1666
7/29/2021,15,794.7888,37.4612,245.7469,1.2626,30.6648,35.7667,2.8426,0.3341,0.1761
7/29/2021,16,643.4552,48.4328,259.2035,1.5138,31.4122,41.5,2.2727,0.3079,0.1926
7/29/2021,17,407.5607,59.8818,269.6815,2.0106,31.8682,56.8667,2.176,0.5077,0.204
7/30/2021,8,305.8903,62.5208,88.3411,2.1902,22.1888,91.2,4.2651,0.7803,0.2055
7/30/2021,9,502.3631,51.0509,98.4742,1.5989,23.4727,93.6333,2.7844,0.724,0.1932
7/30/2021,10,668.1942,39.9399,111.0984,1.3077,25.489,85.6,1.9997,0.6577,0.1808
7/30/2021,11,911.039,29.9954,129.2099,1.1559,27.6913,40.3167,2.3436,0.2501,0.1701
7/30/2021,12,953.3178,23.1037,157.5776,1.087,29.1413,19.4167,2.8659,0.2474,0.164
7/30/2021,13,958.3212,22.317,194.5841,1.0806,29.7877,26.3667,2.9118,0.2656,0.1634
7/30/2021,14,908.2257,28.135,225.5336,1.1349,30.6332,28.8,2.9364,0.2668,0.1675
7/30/2021,15,808.5961,37.6338,245.4636,1.2656,31.2878,33.8833,2.8477,0.2913,0.1777
7/30/2021,16,330.4429,48.5894,258.9528,1.5185,30.6008,48.4737,2.2109,1.4732,0.176
7/30/2021,17,135.1467,60.0337,269.46,2.02,28.548,83.9167,4.7866,4.7478,0.1808
7/31/2021,8,221.835,62.6563,88.5749,2.2005,19.309,93.0167,2.223,3.3529,0.1842
7/31/2021,9,501.0846,51.1896,98.7386,1.6037,20.848,94.0877,2.9767,1.103,0.1863
7/31/2021,10,540.0278,40.0934,111.4021,1.3106,21.4077,99.7667,3.7452,3.4055,0.1803
7/31/2021,11,629.7606,30.1807,129.5369,1.158,21.9375,99.5833,4.1152,2.5699,0.1785
7/31/2021,12,499.5341,23.3338,157.7951,1.0889,21.9742,99.4667,3.7753,5.8939,0.1778
7/31/2021,13,432.8383,22.56,194.4897,1.0825,21.9885,99.0167,3.5769,7.0319,0.1744
7/31/2021,14,245.5571,28.345,225.2567,1.1371,21.522,98.4333,3.9107,8.049,0.1713
7/31/2021,15,223.1992,37.8121,245.1793,1.2686,21.3188,99.4167,2.9699,7.3795,0.1753
7/31/2021,16,68.8414,48.7514,258.6999,1.5235,19.61,98.5,4.2558,7.2667,0.1875
7/31/2021,17,37.9273,60.191,269.2363,2.0299,16.6915,96.5833,4.349,6.3271,0.1961
8/1/2021,8,271.4332,62.7931,88.8143,2.2109,18.226,97.8667,0.6004,2.4858,0.1809
8/1/2021,9,622.1799,51.33,99.0089,1.6087,20.8808,95.55,0.5542,0.8748,0.1851
8/1/2021,10,444.8256,40.2491,111.712,1.3136,20.7983,96.3667,1.3906,4.103,0.1667
8/1/2021,11,709.1255,30.3693,129.87,1.1603,22.3657,96.3158,2.4023,3.0908,0.1709
8/1/2021,12,649.9012,23.5682,158.0178,1.0908,22.727,97.9667,1.8046,3.944,0.1658
8/1/2021,13,943.8873,22.8084,194.4006,1.0845,24.2575,70.8167,2.1374,0.6975,0.1559
8/1/2021,14,841.6901,28.5609,224.9819,1.1394,24.9743,63.8,2.6726,0.6864,0.1612
8/1/2021,15,751.0505,37.9962,244.8941,1.2718,25.2633,57.4,2.3751,0.6118,0.1674
8/1/2021,16,540.7905,48.9189,258.4451,1.5286,25.383,71.5333,2.1805,1.1691,0.1736
8/1/2021,17,336.978,60.3534,269.0102,2.0402,24.9323,86.0333,2.2029,1.4099,0.1967
